2.237361565775665972e-01,2.173876153411518075e-01,2.244818604698646247e-01,2.225712934463570103e-01
1.942929856939598909e-01,1.814000916609066483e-01,2.033911893383280878e-01,1.823804639375135594e-01
1.653998873817630333e-01,1.812863405569718755e-01,1.904571442773402568e-01,1.683889837834481040e-01
