2.399730682373046875e-02,2.500152587890625000e-02,2.565121650695800781e-02,2.400112152099609375e-02
2.884936332702636719e-02,3.405284881591796875e-02,4.838061332702636719e-02,4.399752616882324219e-02
3.300023078918457031e-02,4.169940948486328125e-02,4.399824142456054688e-02,5.199742317199707031e-02
