target_rank,p_val,q_val,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9
20,0,0,0:00:01.042995,0:00:01.040589,0:00:01.049577,0:00:01.042580,0:00:01.049229,0:00:01.036957,0:00:01.044018,0:00:01.041545,0:00:01.037323,0:00:01.042022,0.13120464109328972,0.12554560090114675,0.11859264575536768,0.12936196580325243,0.1391398075039151,0.12807224777248843,0.1498781115334712,0.11114956851461744,0.13247271623886148,0.12393866743531433
20,0,1,0:00:01.188494,0:00:01.154583,0:00:01.263003,0:00:01.143012,0:00:01.141000,0:00:01.142000,0:00:01.145625,0:00:01.170161,0:00:01.154427,0:00:01.156518,0.040090785815060814,0.03900152698258058,0.03980416546022276,0.03987009517328723,0.03967071489062578,0.03974284986711026,0.03877274699309645,0.040371804848830795,0.04047515505712285,0.03975664518771329
20,0,2,0:00:01.305072,0:00:01.243999,0:00:01.242158,0:00:01.236560,0:00:01.231844,0:00:01.453002,0:00:01.244161,0:00:01.250000,0:00:01.240154,0:00:01.252161,0.03053783076671934,0.03377383447227396,0.031713386257686105,0.0327550152772335,0.033016922491057164,0.033671466735889964,0.03446810671235229,0.033644266728625534,0.03076684515360679,0.032484107134847215
20,0,3,0:00:01.341058,0:00:01.340613,0:00:01.335066,0:00:01.332157,0:00:01.336610,0:00:01.342710,0:00:01.338227,0:00:01.349603,0:00:01.343073,0:00:01.349598,0.029670984937597813,0.02978065531399467,0.029683570830423615,0.029703113093500506,0.029670436975600435,0.02966133016911106,0.029670321959847465,0.029654469053433503,0.029684427987263118,0.02980413744412398
20,2,0,0:00:01.066344,0:00:01.059568,0:00:01.060000,0:00:01.058535,0:00:01.057644,0:00:01.053623,0:00:01.056784,0:00:01.046073,0:00:01.059952,0:00:01.071465,0.12021313326615507,0.13831448842716165,0.12419947791141364,0.11595560323519492,0.1188975096496796,0.11651954028560982,0.11508386946546396,0.11693393747069973,0.11123665105180931,0.11372781676488436
20,2,1,0:00:01.161188,0:00:01.166579,0:00:01.157491,0:00:01.161000,0:00:01.177573,0:00:01.171000,0:00:01.162203,0:00:01.169932,0:00:01.177962,0:00:01.190050,0.04013504626787812,0.04013033507362344,0.04015815188375181,0.039982011356314136,0.040422702980544116,0.0397930365280415,0.03920467210652329,0.04040715122036924,0.04029900088684706,0.0398557096565347
20,2,2,0:00:01.270196,0:00:01.278227,0:00:01.276822,0:00:01.268930,0:00:01.269898,0:00:01.270316,0:00:01.268142,0:00:01.267537,0:00:01.274537,0:00:01.264001,0.032559935390217724,0.029963552798901748,0.034187916577285246,0.029729380645897516,0.033606786583137385,0.03260677039172904,0.032747780361257785,0.03625139875934542,0.030659666770323352,0.031040408476909365
20,2,3,0:00:01.377090,0:00:01.375007,0:00:01.363295,0:00:01.382066,0:00:01.370990,0:00:01.380584,0:00:01.376749,0:00:01.378523,0:00:01.383475,0:00:01.405165,0.029664114204974928,0.02968504125139816,0.02966914239080517,0.029671319583796433,0.02966921389016773,0.029667374447800307,0.029634453613560232,0.02966864587481395,0.0297598672150222,0.0296674437491551
20,5,0,0:00:01.107582,0:00:01.097003,0:00:01.095508,0:00:01.096593,0:00:01.105064,0:00:01.105428,0:00:01.154608,0:00:01.094096,0:00:01.102984,0:00:01.107001,0.10497718688142832,0.11050549986369569,0.11679693910032075,0.10307682103521476,0.10307492968793625,0.1280942282166032,0.1012244557654337,0.11982821353614033,0.12357326168804436,0.11117542004723564
20,5,1,0:00:01.253658,0:00:01.245707,0:00:01.232620,0:00:01.266062,0:00:01.249607,0:00:01.248543,0:00:01.255001,0:00:01.267127,0:00:01.246439,0:00:01.248613,0.03953780242216323,0.0392753391579385,0.03881185121266202,0.03990769138069331,0.039619025169048874,0.039623955541587284,0.03835314985961032,0.039886384874983506,0.03953795329585522,0.03848903905506967
20,5,2,0:00:01.418565,0:00:01.402103,0:00:01.412254,0:00:01.421502,0:00:01.400359,0:00:01.340034,0:00:01.395607,0:00:01.395568,0:00:01.401574,0:00:01.399000,0.03202275117470515,0.03366319204675502,0.03143361887336529,0.03133059857191477,0.029832580646941265,0.03004293166793171,0.031212373879902958,0.02975407309224478,0.02971037050679175,0.029701206311837234
20,5,3,0:00:01.570352,0:00:01.541586,0:00:01.553000,0:00:01.554347,0:00:01.534000,0:00:01.548001,0:00:01.504001,0:00:01.555098,0:00:01.544325,0:00:01.521935,0.029669974961417114,0.029670330950048642,0.029687078170450635,0.02968287585553365,0.029668524817186768,0.02968121860734621,0.029661175376165104,0.029646495853689715,0.029658420589824555,0.029660051648467526
20,8,0,0:00:01.103236,0:00:01.099172,0:00:01.102601,0:00:01.104244,0:00:01.110603,0:00:01.094047,0:00:01.096999,0:00:01.100539,0:00:01.128140,0:00:01.093025,0.11387952151015872,0.11183535371480004,0.1071099821637608,0.10392031268038938,0.10212860815614726,0.11002159576488864,0.09646268205537384,0.11283342309807283,0.10176567962060622,0.09895460528589949
